loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
7000.0,0.14300000000000002,240.27,MORTGAGE,38000.0,Source Verified,n,27.8,0.0,0.0,11.0,1.0,2238.0,29.0,w,3677.51,3677.51,4559.57,4559.57,3322.49,1237.08,0.0,0.0,0.0,240.27,0.0,1.0,Individual,0.0,0.0,34998.0,2.0,2.0,1.0,4.0,8.0,32760.0,86.0,3.0,5.0,1053.0,73.0,10000.0,3.0,0.0,1.0,9.0,3182.0,7162.0,23.8,0.0,0.0,154.0,89.0,4.0,4.0,2.0,4.0,11.0,5.0,5.0,5.0,8.0,8.0,17.0,9.0,10.0,5.0,11.0,0.0,0.0,0.0,4.0,79.3,12.5,1.0,0.0,48200.0,34998.0,9400.0,38200.0,N,N,low_risk
10000.0,0.2305,282.2,MORTGAGE,80000.0,Source Verified,n,22.16,0.0,0.0,15.0,0.0,29720.0,17.0,w,8121.96,8121.96,5066.79,5066.79,1878.04,3188.75,0.0,0.0,0.0,282.2,0.0,1.0,Individual,0.0,0.0,41487.0,0.0,2.0,0.0,1.0,19.0,11767.0,38.0,3.0,4.0,4310.0,54.0,45400.0,1.0,1.0,1.0,5.0,2766.0,13874.0,47.4,0.0,0.0,148.0,66.0,11.0,11.0,0.0,11.0,11.0,0.0,7.0,12.0,8.0,8.0,4.0,13.0,13.0,12.0,15.0,0.0,0.0,0.0,3.0,100.0,62.5,0.0,0.0,76232.0,41487.0,26400.0,30832.0,N,N,low_risk
14000.0,0.0702,432.41,MORTGAGE,87000.0,Verified,n,23.14,0.0,1.0,12.0,0.0,13865.0,22.0,w,6874.32,6874.32,8227.92,8227.92,7125.68,1102.24,0.0,0.0,0.0,432.41,0.0,1.0,Individual,0.0,577.0,51300.0,1.0,2.0,1.0,1.0,4.0,37435.0,95.0,0.0,2.0,3483.0,71.0,26200.0,1.0,6.0,4.0,3.0,4275.0,4314.0,73.0,0.0,0.0,184.0,289.0,19.0,4.0,0.0,19.0,4.0,1.0,6.0,8.0,6.0,8.0,7.0,10.0,15.0,8.0,12.0,0.0,0.0,0.0,1.0,83.3,66.7,0.0,0.0,94708.0,51300.0,16000.0,68508.0,N,N,low_risk
12000.0,0.20550000000000002,449.34,MORTGAGE,129000.0,Not Verified,n,9.1,0.0,0.0,10.0,0.0,12300.0,11.0,w,6131.06,6131.06,8525.08,8525.08,5868.94,2656.14,0.0,0.0,0.0,449.34,0.0,1.0,Individual,0.0,0.0,43444.0,2.0,1.0,1.0,1.0,9.0,31144.0,92.0,5.0,9.0,5534.0,87.0,16200.0,0.0,0.0,3.0,10.0,4344.0,3275.0,77.7,0.0,0.0,64.0,19.0,5.0,5.0,0.0,5.0,7.0,1.0,7.0,8.0,8.0,8.0,2.0,9.0,9.0,8.0,10.0,0.0,0.0,0.0,6.0,100.0,37.5,0.0,0.0,50124.0,43444.0,14700.0,33924.0,N,N,low_risk
9150.0,0.1033,296.67,OWN,83000.0,Source Verified,n,17.97,3.0,3.0,20.0,0.0,18319.0,60.0,w,5866.92,5866.92,4444.8,4444.8,3283.08,1161.72,0.0,0.0,0.0,296.67,0.0,1.0,Individual,0.0,0.0,539549.0,3.0,9.0,2.0,3.0,1.0,181063.0,95.0,3.0,4.0,1993.0,88.0,25000.0,1.0,0.0,6.0,7.0,26977.0,207.0,90.6,0.0,0.0,298.0,199.0,6.0,1.0,4.0,77.0,2.0,0.0,1.0,4.0,1.0,10.0,34.0,8.0,22.0,4.0,19.0,0.0,0.0,0.0,5.0,86.4,100.0,0.0,0.0,622344.0,199382.0,2200.0,142498.0,N,N,low_risk
13000.0,0.0702,401.53,OWN,108000.0,Source Verified,n,21.22,0.0,0.0,17.0,0.0,24091.0,61.0,w,0.0,0.0,13312.73,13312.73,13000.0,312.73,0.0,0.0,0.0,12113.21,0.0,1.0,Individual,0.0,0.0,173754.0,1.0,3.0,3.0,4.0,1.0,95949.0,89.0,0.0,2.0,3280.0,74.0,39600.0,2.0,0.0,6.0,6.0,10221.0,10519.0,46.9,0.0,0.0,134.0,242.0,17.0,1.0,1.0,17.0,3.0,5.0,5.0,8.0,6.0,13.0,25.0,13.0,35.0,8.0,17.0,0.0,0.0,0.0,3.0,91.7,0.0,0.0,0.0,213381.0,120040.0,19800.0,106781.0,N,N,low_risk
16000.0,0.1308,364.71,MORTGAGE,110000.0,Not Verified,n,17.18,0.0,1.0,12.0,0.0,14587.0,23.0,w,12006.49,12006.49,6917.86,6917.86,3993.51,2924.35,0.0,0.0,0.0,364.71,0.0,1.0,Individual,0.0,0.0,276545.0,1.0,2.0,0.0,2.0,18.0,55981.0,75.0,2.0,4.0,2775.0,57.0,32200.0,2.0,6.0,4.0,6.0,23045.0,6477.0,60.0,0.0,0.0,117.0,150.0,4.0,4.0,2.0,4.0,3.0,1.0,5.0,6.0,6.0,6.0,9.0,8.0,11.0,6.0,12.0,0.0,0.0,0.0,2.0,77.3,33.3,0.0,0.0,322467.0,70822.0,16200.0,66331.0,N,N,low_risk
20000.0,0.11019999999999999,654.97,MORTGAGE,46000.0,Not Verified,n,38.12,0.0,0.0,8.0,0.0,16598.0,24.0,w,9617.05,9617.05,13087.16,13087.16,10382.95,2704.21,0.0,0.0,0.0,654.97,0.0,1.0,Joint App,0.0,0.0,177410.0,0.0,3.0,1.0,3.0,9.0,27875.0,57.0,0.0,0.0,8611.0,62.0,22500.0,2.0,4.0,3.0,4.0,22176.0,5770.0,72.5,0.0,0.0,135.0,122.0,33.0,7.0,2.0,33.0,7.0,1.0,3.0,4.0,3.0,5.0,15.0,4.0,7.0,4.0,8.0,0.0,0.0,0.0,2.0,95.8,33.3,0.0,0.0,205512.0,44473.0,21000.0,48957.0,N,N,low_risk
16000.0,0.14300000000000002,374.79,MORTGAGE,97000.0,Source Verified,n,20.38,1.0,0.0,12.0,0.0,27376.0,25.0,w,12099.87,12099.87,7108.3,7108.3,3900.13,3208.17,0.0,0.0,0.0,374.79,0.0,1.0,Individual,0.0,0.0,53254.0,0.0,2.0,0.0,1.0,13.0,25878.0,65.0,0.0,1.0,11039.0,44.0,80300.0,1.0,5.0,0.0,2.0,4438.0,35332.0,42.8,0.0,0.0,155.0,363.0,24.0,13.0,0.0,24.0,13.0,0.0,4.0,5.0,6.0,8.0,7.0,10.0,18.0,5.0,12.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,120300.0,53254.0,61800.0,40000.0,N,N,low_risk
24550.0,0.28800000000000003,776.28,MORTGAGE,80000.0,Not Verified,n,22.98,0.0,1.0,6.0,0.0,9038.0,12.0,w,20399.2,20399.2,13933.76,13933.76,4150.8,9782.96,0.0,0.0,0.0,776.28,0.0,1.0,Joint App,0.0,0.0,366027.0,1.0,2.0,0.0,2.0,14.0,35709.0,71.0,0.0,1.0,9038.0,58.0,26900.0,3.0,0.0,2.0,4.0,61005.0,17862.0,33.6,0.0,0.0,145.0,157.0,19.0,3.0,2.0,19.0,1.0,0.0,1.0,1.0,3.0,5.0,4.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,398756.0,44747.0,26900.0,50256.0,N,N,low_risk
18075.0,0.14300000000000002,620.4,MORTGAGE,79737.0,Not Verified,n,37.69,0.0,0.0,10.0,0.0,24822.0,24.0,f,0.0,0.0,19353.670005158798,19353.67,18075.0,1278.67,0.0,0.0,0.0,16266.03,0.0,1.0,Joint App,0.0,0.0,271834.0,0.0,4.0,1.0,1.0,10.0,63911.0,48.0,0.0,2.0,9329.0,58.0,30700.0,2.0,3.0,2.0,3.0,27183.0,4432.0,80.9,0.0,0.0,136.0,151.0,23.0,10.0,2.0,23.0,8.0,1.0,4.0,5.0,4.0,6.0,13.0,5.0,9.0,5.0,10.0,0.0,0.0,0.0,1.0,91.7,75.0,0.0,0.0,379085.0,88733.0,23200.0,102372.0,N,N,low_risk
2900.0,0.124,96.88,RENT,28000.0,Source Verified,n,23.02,0.0,1.0,6.0,0.0,3472.0,6.0,w,1583.71,1583.71,1741.84,1741.84,1316.29,425.55,0.0,0.0,0.0,96.88,0.0,1.0,Individual,0.0,0.0,21239.0,0.0,1.0,1.0,1.0,10.0,17767.0,91.0,1.0,1.0,944.0,83.0,6000.0,5.0,0.0,9.0,2.0,3540.0,585.0,70.8,0.0,0.0,10.0,51.0,7.0,7.0,0.0,31.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,25563.0,21239.0,2000.0,19563.0,N,N,low_risk
35000.0,0.11710000000000001,773.44,MORTGAGE,75000.0,Verified,n,44.51,0.0,0.0,8.0,1.0,4159.0,19.0,w,27144.63,27144.63,13125.71,13125.71,7855.37,5270.34,0.0,0.0,0.0,773.44,0.0,1.0,Joint App,0.0,0.0,79594.0,1.0,4.0,1.0,3.0,8.0,75435.0,56.0,1.0,3.0,1850.0,49.0,14400.0,4.0,0.0,3.0,6.0,9949.0,6658.0,29.2,0.0,0.0,79.0,121.0,6.0,6.0,0.0,6.0,1.0,0.0,2.0,3.0,3.0,3.0,9.0,4.0,10.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,33.3,1.0,0.0,117912.0,79594.0,9400.0,103512.0,N,N,low_risk
4800.0,0.0819,150.84,OWN,50000.0,Not Verified,n,15.63,0.0,0.0,6.0,0.0,8525.0,21.0,w,0.0,0.0,5215.0,5215.0,4800.0,415.0,0.0,0.0,0.0,2894.66,0.0,1.0,Individual,0.0,0.0,41454.0,1.0,2.0,1.0,3.0,10.0,32929.0,78.0,1.0,1.0,7283.0,55.0,33300.0,1.0,0.0,1.0,5.0,8291.0,24775.0,25.6,0.0,0.0,80.0,273.0,4.0,4.0,0.0,4.0,10.0,0.0,3.0,3.0,4.0,9.0,8.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,75492.0,41454.0,33300.0,42192.0,N,N,low_risk
6000.0,0.2305,232.42,RENT,50000.0,Not Verified,n,27.88,0.0,3.0,12.0,0.0,4382.0,14.0,w,3670.55,3670.55,3935.77,3935.77,2329.45,1606.32,0.0,0.0,0.0,232.42,0.0,1.0,Individual,0.0,1387.0,26801.0,2.0,3.0,2.0,3.0,11.0,20597.0,77.0,1.0,3.0,1480.0,42.0,32600.0,0.0,0.0,4.0,8.0,2233.0,23418.0,15.8,0.0,0.0,47.0,125.0,6.0,6.0,0.0,6.0,1.0,0.0,5.0,5.0,5.0,6.0,4.0,7.0,8.0,5.0,12.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,63392.0,26801.0,27800.0,26744.0,N,N,low_risk
4000.0,0.14300000000000002,137.3,RENT,73000.0,Not Verified,n,24.97,0.0,0.0,19.0,1.0,29055.0,39.0,w,2208.62,2208.62,2468.22,2468.22,1791.38,676.84,0.0,0.0,0.0,137.3,0.0,1.0,Individual,0.0,0.0,75760.0,0.0,7.0,1.0,1.0,8.0,46705.0,75.0,2.0,5.0,7949.0,67.0,51000.0,1.0,6.0,4.0,6.0,4209.0,12250.0,45.8,0.0,0.0,136.0,147.0,8.0,8.0,0.0,21.0,3.0,0.0,2.0,6.0,4.0,8.0,22.0,12.0,17.0,6.0,18.0,0.0,0.0,0.0,3.0,97.0,50.0,1.0,0.0,113463.0,75760.0,22600.0,62463.0,N,N,low_risk
13000.0,0.124,434.28,OWN,85000.0,Not Verified,n,20.87,0.0,0.0,9.0,0.0,9835.0,28.0,w,0.0,0.0,14811.84,14811.84,13000.0,1811.84,0.0,0.0,0.0,7381.27,0.0,1.0,Individual,0.0,0.0,22342.0,0.0,2.0,0.0,2.0,17.0,12507.0,43.0,1.0,2.0,3484.0,49.0,16700.0,0.0,0.0,0.0,4.0,2482.0,1601.0,82.0,1.0,0.0,124.0,247.0,12.0,12.0,0.0,12.0,17.0,6.0,3.0,4.0,4.0,12.0,6.0,7.0,22.0,4.0,9.0,0.0,0.0,0.0,1.0,75.0,75.0,0.0,0.0,45746.0,22342.0,8900.0,29046.0,N,N,low_risk
28500.0,0.14300000000000002,978.23,MORTGAGE,58500.0,Source Verified,n,22.42,1.0,0.0,10.0,1.0,14390.0,16.0,w,15652.58,15652.58,17562.86,17562.86,12847.42,4715.44,0.0,0.0,0.0,978.23,0.0,1.0,Individual,0.0,82.0,38328.0,1.0,3.0,1.0,1.0,2.0,23938.0,58.0,0.0,0.0,4462.0,54.0,29700.0,0.0,1.0,1.0,1.0,3833.0,12501.0,50.6,0.0,0.0,119.0,213.0,37.0,2.0,0.0,37.0,12.0,0.0,4.0,6.0,5.0,7.0,6.0,7.0,10.0,6.0,10.0,0.0,0.0,0.0,1.0,93.8,40.0,1.0,0.0,70714.0,38328.0,25300.0,41014.0,N,N,low_risk
6375.0,0.0819,200.33,RENT,100000.0,Not Verified,n,25.88,0.0,1.0,14.0,0.0,8590.0,26.0,w,3382.41,3382.41,3603.04,3603.04,2992.59,610.45,0.0,0.0,0.0,200.33,0.0,1.0,Individual,0.0,0.0,96585.0,0.0,5.0,0.0,2.0,14.0,87995.0,85.0,5.0,6.0,6052.0,57.0,24400.0,1.0,7.0,2.0,8.0,6899.0,11297.0,41.2,0.0,0.0,154.0,158.0,7.0,7.0,0.0,9.0,5.0,3.0,5.0,6.0,6.0,6.0,14.0,9.0,12.0,6.0,14.0,0.0,0.0,0.0,5.0,88.5,0.0,0.0,0.0,138706.0,96585.0,19200.0,114306.0,N,N,low_risk
8500.0,0.17739999999999997,306.19,RENT,42848.0,Not Verified,n,21.68,0.0,0.0,5.0,0.0,7835.0,8.0,f,4825.94,4825.94,5494.67,5494.67,3674.06,1820.61,0.0,0.0,0.0,306.19,0.0,1.0,Joint App,0.0,0.0,70413.0,0.0,3.0,1.0,4.0,7.0,62578.0,86.0,0.0,0.0,5406.0,89.0,8000.0,3.0,0.0,1.0,4.0,14083.0,165.0,97.9,0.0,0.0,114.0,27.0,27.0,7.0,0.0,27.0,7.0,0.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,64753.0,70413.0,8000.0,56753.0,N,N,low_risk
15000.0,0.1033,321.15,OWN,33600.0,Verified,n,25.39,0.0,0.0,15.0,1.0,17691.0,35.0,w,11500.79,11500.79,5442.33,5442.33,3499.21,1943.12,0.0,0.0,0.0,321.15,0.0,1.0,Individual,0.0,0.0,74380.0,3.0,2.0,1.0,2.0,6.0,9580.0,74.0,3.0,3.0,3597.0,46.0,46500.0,0.0,14.0,2.0,6.0,4959.0,21114.0,30.5,0.0,0.0,169.0,192.0,4.0,4.0,3.0,4.0,7.0,0.0,5.0,7.0,8.0,8.0,18.0,11.0,14.0,7.0,15.0,0.0,0.0,0.0,4.0,100.0,12.5,1.0,0.0,115146.0,27271.0,30400.0,12946.0,N,N,low_risk
8375.0,0.0646,256.54,MORTGAGE,62000.0,Source Verified,n,17.91,0.0,0.0,10.0,0.0,11806.0,16.0,w,1439.88,1439.88,7505.85,7505.85,6935.12,570.73,0.0,0.0,0.0,256.54,0.0,1.0,Individual,0.0,0.0,21991.0,0.0,2.0,1.0,1.0,12.0,10185.0,47.0,0.0,0.0,7985.0,27.0,59600.0,1.0,0.0,1.0,1.0,2199.0,38830.0,18.9,0.0,0.0,56.0,167.0,48.0,12.0,0.0,73.0,12.0,0.0,3.0,5.0,5.0,7.0,3.0,8.0,13.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,81078.0,21991.0,47900.0,21478.0,N,N,low_risk
23525.0,0.1033,503.67,MORTGAGE,45000.0,Source Verified,n,28.16,0.0,0.0,8.0,0.0,5721.0,16.0,w,16837.87,16837.87,10046.4,10046.4,6687.13,3359.27,0.0,0.0,0.0,503.67,0.0,1.0,Individual,0.0,0.0,69013.0,0.0,2.0,1.0,1.0,9.0,18338.0,60.0,0.0,0.0,3308.0,40.0,29900.0,1.0,2.0,1.0,1.0,8627.0,22247.0,14.8,0.0,0.0,100.0,336.0,29.0,9.0,2.0,29.0,9.0,0.0,2.0,4.0,3.0,5.0,4.0,5.0,10.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,169419.0,24059.0,26100.0,30800.0,N,N,low_risk
6375.0,0.14300000000000002,218.82,RENT,43743.0,Not Verified,n,11.47,1.0,0.0,4.0,0.0,2935.0,13.0,w,0.0,0.0,7383.52,7383.52,6375.0,1008.52,0.0,0.0,0.0,4111.35,0.0,1.0,Individual,0.0,0.0,19485.0,1.0,1.0,1.0,3.0,11.0,16550.0,90.0,2.0,2.0,1707.0,87.0,4000.0,0.0,7.0,0.0,5.0,4871.0,293.0,85.3,0.0,0.0,91.0,173.0,4.0,4.0,2.0,4.0,14.0,0.0,1.0,3.0,1.0,1.0,6.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,3.0,76.9,100.0,0.0,0.0,22450.0,19485.0,2000.0,18450.0,N,N,low_risk
7025.0,0.2565,281.74,MORTGAGE,145000.0,Not Verified,n,21.92,0.0,0.0,13.0,0.0,19004.0,31.0,w,0.0,0.0,8900.95,8900.95,7025.0,1875.95,0.0,0.0,0.0,5248.34,0.0,1.0,Individual,0.0,0.0,430604.0,1.0,3.0,2.0,4.0,8.0,145906.0,85.0,2.0,6.0,7698.0,44.0,70600.0,2.0,1.0,1.0,11.0,33123.0,42499.0,27.8,0.0,0.0,206.0,116.0,4.0,4.0,1.0,4.0,8.0,0.0,3.0,5.0,6.0,7.0,19.0,9.0,11.0,5.0,13.0,0.0,0.0,0.0,4.0,96.7,16.7,0.0,0.0,494217.0,164910.0,58900.0,152749.0,N,N,low_risk
12875.0,0.2565,516.35,MORTGAGE,99400.0,Verified,n,35.54,0.0,3.0,25.0,0.0,33054.0,40.0,w,8172.94,8172.94,8759.6,8759.6,4702.06,4057.54,0.0,0.0,0.0,516.35,0.0,1.0,Individual,0.0,0.0,159739.0,3.0,4.0,2.0,4.0,4.0,39386.0,76.0,2.0,4.0,5103.0,72.0,39400.0,4.0,7.0,5.0,9.0,6390.0,2497.0,83.5,0.0,0.0,124.0,163.0,2.0,2.0,2.0,6.0,0.0,0.0,8.0,18.0,8.0,8.0,16.0,19.0,21.0,18.0,25.0,0.0,0.0,0.0,5.0,100.0,75.0,0.0,0.0,191860.0,82953.0,16500.0,51621.0,N,N,low_risk
3600.0,0.0819,113.13,OWN,70000.0,Not Verified,n,25.0,0.0,0.0,12.0,0.0,26611.0,16.0,w,0.0,0.0,3939.43,3939.43,3600.0,339.43,0.0,0.0,0.0,1819.5,0.0,1.0,Individual,0.0,0.0,84649.0,0.0,1.0,0.0,1.0,18.0,15079.0,60.0,0.0,0.0,11668.0,55.0,50700.0,1.0,0.0,0.0,1.0,7054.0,18631.0,58.7,0.0,0.0,142.0,293.0,47.0,18.0,1.0,47.0,18.0,0.0,4.0,5.0,7.0,10.0,2.0,10.0,13.0,5.0,12.0,0.0,0.0,0.0,0.0,100.0,57.1,0.0,0.0,161111.0,41690.0,45100.0,25000.0,N,N,low_risk
15000.0,0.2565,601.57,RENT,100000.0,Not Verified,n,11.58,1.0,0.0,9.0,0.0,14473.0,9.0,w,12442.3,12442.3,7799.04,7799.04,2557.7,5241.34,0.0,0.0,0.0,601.57,0.0,1.0,Individual,0.0,0.0,26197.0,0.0,1.0,0.0,1.0,13.0,11724.0,69.0,0.0,1.0,7760.0,49.0,28900.0,1.0,0.0,0.0,2.0,3742.0,14427.0,50.1,0.0,0.0,13.0,195.0,17.0,13.0,0.0,17.0,13.0,0.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,88.9,20.0,0.0,0.0,53149.0,26197.0,28900.0,17000.0,N,N,low_risk
10000.0,0.14300000000000002,343.24,MORTGAGE,70000.0,Not Verified,n,7.15,1.0,0.0,7.0,0.0,8865.0,8.0,w,0.0,0.0,11306.67,11306.67,10000.0,1306.67,0.0,0.0,0.0,7546.92,0.0,1.0,Individual,0.0,0.0,23956.0,0.0,0.0,1.0,1.0,8.0,961.0,98.0,1.0,2.0,3330.0,91.0,9800.0,0.0,0.0,1.0,3.0,3422.0,287.0,95.9,0.0,0.0,123.0,297.0,9.0,8.0,1.0,29.0,12.0,0.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,2.0,75.0,100.0,0.0,0.0,39783.0,9826.0,7000.0,983.0,N,N,low_risk
21275.0,0.20550000000000002,570.19,RENT,70000.0,Verified,n,17.59,0.0,0.0,10.0,0.0,12937.0,10.0,w,18660.68,18660.68,9098.75,9098.75,2614.32,6484.43,0.0,0.0,0.0,570.19,0.0,1.0,Joint App,0.0,0.0,44940.0,0.0,2.0,0.0,2.0,23.0,32003.0,75.0,2.0,4.0,5049.0,77.0,15500.0,2.0,0.0,0.0,6.0,4494.0,2563.0,83.5,0.0,0.0,23.0,108.0,7.0,7.0,0.0,7.0,16.0,0.0,6.0,6.0,8.0,8.0,2.0,8.0,8.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,58385.0,44940.0,15500.0,42885.0,N,N,low_risk
22650.0,0.0819,711.76,RENT,32000.0,Not Verified,n,59.3,0.0,0.0,5.0,0.0,825.0,12.0,w,0.0,0.0,24398.26,24398.26,22650.0,1748.26,0.0,0.0,0.0,15867.45,0.0,1.0,Joint App,0.0,0.0,60087.0,0.0,3.0,0.0,1.0,19.0,59262.0,68.0,0.0,0.0,825.0,64.0,6800.0,1.0,0.0,0.0,1.0,12017.0,5475.0,13.1,0.0,0.0,86.0,92.0,52.0,19.0,1.0,92.0,19.0,0.0,1.0,1.0,1.0,1.0,8.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,93584.0,60087.0,6300.0,86784.0,N,N,low_risk
15000.0,0.16949999999999998,534.42,MORTGAGE,85000.0,Not Verified,n,13.84,0.0,0.0,17.0,0.0,15918.0,33.0,w,0.0,0.0,16516.47,16516.47,15000.0,1516.47,0.0,0.0,0.0,6289.65,1.0,1.0,Individual,0.0,241.0,31781.0,0.0,1.0,1.0,2.0,11.0,15863.0,74.0,1.0,3.0,10634.0,49.0,43400.0,1.0,2.0,4.0,5.0,1986.0,19382.0,45.1,0.0,0.0,119.0,263.0,12.0,11.0,0.0,23.0,11.0,0.0,2.0,2.0,11.0,19.0,8.0,16.0,25.0,2.0,17.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,64733.0,31781.0,35300.0,21333.0,N,N,low_risk
35000.0,0.14300000000000002,819.85,RENT,65000.0,Not Verified,n,34.64,0.0,1.0,7.0,0.0,5656.0,18.0,w,26470.25,26470.25,15521.54,15521.54,8529.75,6991.79,0.0,0.0,0.0,819.85,0.0,1.0,Joint App,0.0,0.0,137505.0,1.0,2.0,1.0,2.0,3.0,131849.0,22.0,1.0,1.0,2725.0,20.0,31300.0,1.0,0.0,1.0,3.0,22918.0,25305.0,17.0,0.0,0.0,113.0,116.0,10.0,3.0,0.0,10.0,0.0,0.0,3.0,4.0,4.0,6.0,8.0,5.0,10.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,186560.0,137505.0,30500.0,155260.0,N,N,low_risk
9000.0,0.17739999999999997,324.2,MORTGAGE,34000.0,Source Verified,n,26.89,1.0,1.0,26.0,0.0,10403.0,42.0,w,5090.89,5090.89,5826.73,5826.73,3909.11,1917.62,0.0,0.0,0.0,324.2,0.0,1.0,Individual,0.0,0.0,82419.0,1.0,2.0,0.0,2.0,22.0,7401.0,54.0,4.0,10.0,2304.0,37.0,34500.0,2.0,2.0,2.0,12.0,3297.0,11997.0,35.8,0.0,0.0,57.0,334.0,3.0,3.0,1.0,3.0,6.0,1.0,5.0,11.0,8.0,12.0,4.0,23.0,37.0,11.0,26.0,0.0,0.0,1.0,4.0,95.2,37.5,0.0,0.0,121461.0,17804.0,18700.0,13661.0,N,N,low_risk
32000.0,0.124,718.31,RENT,82000.0,Not Verified,n,12.26,1.0,0.0,14.0,0.0,12361.0,21.0,f,0.0,0.0,37315.55,37315.55,32000.0,5315.55,0.0,0.0,0.0,25126.32,0.0,1.0,Individual,0.0,0.0,241369.0,0.0,1.0,1.0,1.0,11.0,17338.0,87.0,0.0,1.0,5122.0,40.0,54300.0,1.0,3.0,1.0,2.0,18567.0,24530.0,32.4,0.0,0.0,179.0,279.0,21.0,11.0,1.0,46.0,11.0,1.0,5.0,7.0,7.0,8.0,5.0,12.0,15.0,7.0,14.0,0.0,0.0,0.0,1.0,90.5,0.0,0.0,0.0,402443.0,29699.0,36300.0,20000.0,N,N,low_risk
8000.0,0.0756,249.08,MORTGAGE,71000.0,Not Verified,n,21.52,0.0,0.0,20.0,0.0,18394.0,32.0,w,4225.66,4225.66,4480.08,4480.08,3774.34,705.74,0.0,0.0,0.0,249.08,0.0,1.0,Individual,0.0,0.0,198756.0,0.0,11.0,3.0,3.0,8.0,89610.0,90.0,0.0,0.0,5142.0,75.0,43400.0,3.0,0.0,4.0,3.0,9938.0,24529.0,40.3,0.0,0.0,196.0,223.0,72.0,8.0,1.0,72.0,8.0,0.0,6.0,7.0,7.0,8.0,20.0,8.0,11.0,7.0,20.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,245086.0,108004.0,41100.0,100077.0,N,N,low_risk
26000.0,0.0702,803.05,RENT,110000.0,Not Verified,n,18.68,1.0,1.0,20.0,0.0,26422.0,56.0,w,12958.67,12958.67,15247.81,15247.81,13041.33,2206.48,0.0,0.0,0.0,803.05,1.0,1.0,Individual,0.0,0.0,187072.0,3.0,3.0,1.0,1.0,3.0,160650.0,95.0,2.0,4.0,5796.0,25.0,166000.0,0.0,1.0,1.0,5.0,9846.0,121764.0,12.2,0.0,0.0,196.0,374.0,3.0,3.0,1.0,3.0,3.0,1.0,6.0,8.0,11.0,17.0,28.0,17.0,26.0,8.0,20.0,0.0,0.0,1.0,3.0,98.2,0.0,0.0,0.0,310454.0,187072.0,138700.0,144454.0,N,N,low_risk
